73,tb_mngr_sett,sucs_rt_sucs_icon_id,tb_mngr_sett,sucs_rt_sucs_icon_id,성공률 성공 아이콘 id,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
74,tb_mngr_sett,sucs_rt_sucs_wrd_colr,tb_mngr_sett,sucs_rt_sucs_wrd_colr,성공률 성공 글자색,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
75,tb_mngr_sett,sucs_rt_warn_icon_id,tb_mngr_sett,sucs_rt_warn_icon_id,성공률 경고 아이콘 id,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
76,tb_mngr_sett,sucs_rt_warn_wrd_colr,tb_mngr_sett,sucs_rt_warn_wrd_colr,성공률 경고 글자색,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
77,tb_mngr_sett,chrt_colr,tb_mngr_sett,chrt_colr,차트 색상,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
78,tb_mngr_sett,chrt_dsp_yn,tb_mngr_sett,chrt_dsp_yn,차트 표시 여부,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
79,tb_mngr_sett,grass_chrt_min_colr,tb_mngr_sett,grass_chrt_min_colr,잔디 차트 최소 색상,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
80,tb_mngr_sett,grass_chrt_max_colr,tb_mngr_sett,grass_chrt_max_colr,잔디 차트 최대 색상,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
81,tb_con_mst,cd_cl,tb_con_mst,cd_cl,코드 분류,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
82,tb_con_mst,cd,tb_con_mst,cd,코드,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
83,tb_con_mst,cd_nm,tb_con_mst,cd_nm,코드명,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
84,tb_con_mst,cd_desc,tb_con_mst,cd_desc,코드 설명,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
85,tb_con_mst,item1,tb_con_mst,item1,항목1,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
86,tb_con_mst,item2,tb_con_mst,item2,항목2,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
87,tb_con_mst,item3,tb_con_mst,item3,항목3,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
88,tb_con_mst,item4,tb_con_mst,item4,항목4,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
89,tb_con_mst,item5,tb_con_mst,item5,항목5,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
90,tb_con_mst,item6,tb_con_mst,item6,항목6,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
91,tb_con_mst,item7,tb_con_mst,item7,항목7,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
92,tb_con_mst,item8,tb_con_mst,item8,항목8,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
93,tb_con_mst,item9,tb_con_mst,item9,항목9,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
94,tb_con_mst,item10,tb_con_mst,item10,항목10,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
95,tb_con_mst,update_dt,tb_con_mst,update_dt,수정일,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
96,tb_con_mst,del_dt,tb_con_mst,del_dt,삭제일,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
97,tb_con_mst,use_yn,tb_con_mst,use_yn,사용 여부,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
98,tb_con_hist,job_id,tb_con_hist,job_id,작업 id,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
99,tb_con_hist,con_id,tb_con_hist,con_id,연계 id,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
100,tb_con_hist,rqs_info,tb_con_hist,rqs_info,요청 정보,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
101,tb_con_hist,start_dt,tb_con_hist,start_dt,시작일,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
102,tb_con_hist,execution_dt,tb_con_hist,execution_dt,실행일,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
103,tb_con_hist,end_dt,tb_con_hist,end_dt,종료일,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
104,tb_con_hist,status,tb_con_hist,status,상태,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
105,tb_con_hist,trbl_hist_no,tb_con_hist,trbl_hist_no,장애 이력 번호,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
106,tb_icon,icon_id,tb_icon,icon_id,아이콘 id,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
107,tb_icon,icon_cd,tb_icon,icon_cd,아이콘 코드,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
